aba-aba;;aba-aba;;;;;
abad;;abad;;;;;
bincang;nyow;cawo;umung;yau;;;
bingkai;api;bingkai;;;;;
bingkai;nyow;bingkai;bikkai;;;;
bingkisan;;bingkisan;;;;;
bingung;;bingung;;;;;
bini;api;kajong;enggom;;;;
bini;nyow;majeu;;;;;
bintang;api;bintang;;;;;
bintang;nyow;bintang;bittang;;;;
bintara;;bintara;;;;;
bintik;;bintik;;;;;
bintil;;bintil;;;;;
biola;;biola;;;;;
bioskop;;bioskop;;;;;
biro;;biro;;;;;
birokrasi;;birokrasi;;;;;
biru;api;biru;;;;;
biru;nyow;bireu;;;;;
bis;;bis;;;;;
bisa;api;dapok;kacok;pandai;;;
bisa;nyow;dapek;pandai;;;;
bisik;api;bisik;sesiah;;;;
bisik;nyow;bisik;;;;;
bising;api;gindok;beghisik;ghibut;;;
bising;nyow;berisik;ghibut;;;;
bisu;;bisu;;;;;
bisul;api;sunuk;mesunuk;;;;
bisul;nyow;sunuk;sonok;;;;
bius;;bius;;;;;
block;;block;;;;;
blokir;;blokir;;;;;
bobot;;bobot;;;;;
bobrok;;bobrok;;;;;
bocah;;sanak;;;;;
bocor;;bocor;bucogh;bocogh;;;
bodoh;api;budu;bengol;bebol;;;
bodoh;nyow;budeu;bengei;bebel;tilu;;
behong;api;buhung;budi;;;;
behong;nyow;buhung;;;;;
bola;;bal;;;;;
boleh;api;dapok;dacok;;;;
boleh;nyow;dapek;yet;;;;
bolong;api;bolong;ceghupung;kupung;;;
bolong;nyow;bolong;kupung;;;;
bolos;;bolos;;;;;
bom;;bom;;;;;
bonceng;api;bonceng;;;;;
bonceng;nyow;bonceng;bucceng;;;;
boneka;;boneka;;;;;
bongkar;api;bongkar;bungkagh;;;;
bongkar;nyow;bukkar;;;;;
bor;api;bogh;;;;;
bor;nyow;bur;;;;;
borjuis;;bangsawan;;;;;
borok;;borok;koreng;;;;
boros;;boros;;;;;
bosan;api;buson;;;;;
bosan;nyow;bosen;;;;;
botol;api;botol;gedah;gudu;;;
botol;nyow;botol;butul;;;;
brosur;;brosur;;;;;
buah;;buah;;;;;
bual;;bual;;;;;
buana;;buana;;;;;
buang;;umban;;;;;
buas;;buasok;;;;;
buat;api;guwai;guna;baka;bako;;
buat;nyow;kundang;kunang;guwai;guno;gono;
buaya;api;buha;;;;;
buaya;nyow;buho;;;;;
bubar;api;gubagh;;;;;
bubar;nyow;gubar;;;;;
bubuk;;bubuk;;;;;
bubur;api;bubur;bubogh;;;;
bubur;nyow;bubur;bubugh;;;;
bubut;;bubut;;;;;
budak;api;budak;beduwa;;;;
budak;nyow;budak;;;;;
budaya;api;budaya;;;;;
budaya;nyow;budaya;beduwo;;;;
budi;;budi;;;;;
bugar;;sihat;;;;;
buih;;buih;bughogh;busa;;;
bujang;api;meghanai;;;;;
bujang;nyow;menganai;menghanai;meranai;;;
bujur;api;bujugh;;;;;
bujur;nyow;bujur;;;;;
buka;;bukak;kak;angah;;;
bukan;api;layin;ayon;;;;
bukan;nyow;layen;ayen;;;;
bukit;;bukit;bukik;;;;
bukti;api;bukti;;;;;
bukti;nyow;buktei;;;;;
buku;api;buku;;;;;
buku;nyow;bukeu;;;;;
bulan;api;bulan;;;;;
bulan;nyow;bulan;kenawat;bolan;;;
bulat;api;bulat;belulat;;;;
bulat;nyow;bulat;;;;;
bulu;api;bulu;;;;;
bulu;nyow;buleu;;;;;
buluh;;buluh;;;;;
bumbu;;bumbu;;;;;
bumbung;api;buluh;peghing;awogh;awi;;
bumbung;nyow;peghing;kawegh;;;;
bumi;api;bumi;;;;;
bumi;nyow;bumei;;;;;
buncis;;buncis;bucis;;;;
bunda;api;bunda;;;;;
bunda;nyow;bundo;;;;;
bunga;api;bunga;kembang;kambang;;;
bunga;nyow;bungo;kembang;;;;
bungkus;api;bungkus;;;;;
bungkus;nyow;bungkus;bukkus;;;;
bungsu;api;bungsu;busau;ghagil;;;
bungsu;nyow;;bungseu;pecit;buccit;;
buntal;api;buntal;;;;;
buntal;nyow;buntal;buttal;;;;
bunting;;bunting;ngandung;hamil;;;
buntu;api;buntu;;;;;
buntu;nyow;butteu;;;;;
buntung;api;buntung;;;;;
buntung;nyow;buttung;bettung;;;;
buntut;api;buntut;gundang;;;;
buntut;nyow;buttut;gundang;;;;
bunuh;api;bunuh;pati;;;;
bunuh;nyow;bunuh;patei;;;;
bunyi;api;bunyi;bungi;;;;
bunyi;nyow;bunyei;bungei;;;;
bupati;;bupati;;;;;
burai;api;bughai;;;;;
burai;nyow;burai;;;;;
buram;api;bugham;kelom;;;;
buram;nyow;burem;kelem;;;;
buritan;api;bughitan;belakang;kudan;;;
buritan;nyow;bughitan;belakang;;;;
bursa;;bursa;;;;;
buruk;api;jahat;jahal;;;;
buruk;nyow;jahat;jahel;;;;
burung;api;bughung;putik;;;;
burung;nyow;putik;;;;;
busa;;buih;bughogh;busa;;;
busuk;api;busuk;;;;;
busuk;nyow;busuk;buyuk;;;;
busung;;busung;;;;;
busur;api;busugh;;;;;
busur;nyow;busur;;;;;
buta;api;buta;;;;;
buta;nyow;buto;;;;;
butir;;butir;;;;;
cabai;api;cabi;;;;;
cabai;nyow;cabi;cabik;;;;
cabang;;cabang;;;;;
cabik;api;cabik;caghik;;;;
cabik;nyow;cabik;caghik;rawik;;;
cabul;;cabul;;;;;
cabut;api;cabut;;;;;
cabut;nyow;cabut;cabuk;;;;
cacah;;cacah;;;;;
cacar;api;cacagh;pidang;;;;
cacar;nyow;cacar;pidang;;;;
cacat;;cacat;;;;;
caci;;caci;;;;;
cacing;;gelong;;;;;
cadas;;cadas;patagh;;;;
cagak;api;cagak;tihang;tiang;;;
cagak;nyow;cagak;tiang;;;;
cahaya;api;cahaya;sinagh;sawagh;;;
cahaya;nyow;cahayyo;sinagh;sawagh;;;
cair;;cair;;;;;
cakap;api;cakap;nalom;;;;
cakap;nyow;cakap;nalem;;;;
cakar;;cakar;keghau;;;;
cakram;;cakram;;;;;
cakrawala;;cakrawala;;;;;
cakup;;cakup;;;;;
calon;;calon;;;;;
camat;;camat;;;;;
cambuk;;cambuk;;;;;
campak;;campak;umban;;;;
campur;api;campogh;;;;;
campur;nyow;cappur;;;;;
canda;api;gughau;;;;;
canda;nyow;gurau;;;;;
candi;;candi;;;;;
candra;;candra;;;;;
candu;;candu;;;;;
canggung;;canggung;;;;;
cangkir;api;cangkegh;;;;;
cangkir;nyow;cakkir;;;;;
cangkok;api;cangkok;cangkup;;;;
cangkok;nyow;cangkok;sakkup;;;;
cangkul;;pacul;;;;;
cantik;api;peghigol;;;;;
cantik;nyow;prigel;;;;;
cantum;api;cantum;;;;;
cantum;nyow;cattum;;;;;
cap;;cap;;;;;
capai;;capai;;;;;
capek;api;buya;palai;;;;
capek;nyow;palai;keleh;;;;
capung;api;pelangas;;;;;
capung;nyow;capung;ganding;caccing;;;
cara;api;cagha;;;;;
cara;nyow;caro;;;;;
cari;api;sepok;unut;;;;
cari;nyow;sesak;unut;tigheu;;;
carik;;carik;;;;;
catat;api;catat;;;;;
catat;nyow;catet;;;;;
cawan;;cawan;;;;;
cawat;api;cawot;;;;;
cawat;nyow;cawet;;;;;
cebol;;cebol;;;;;
cebur;api;campak;cebogh;;;;
cebur;nyow;cappak;cambugh;;;;
cecak;;kicak;;;;;
cecar;api;cecagh;;;;;
cecar;nyow;cecer;;;;;
cedera;;cedera;;;;;
cegah;;cegah;tegah;;;;
cegat;;cegat;hadang;halang;;;
cekal;;cekal;;;;;
cekatan;;cekatan;;;;;
cekcok;api;cekcok;ghigu;;;;
cekcok;nyow;cekcok;ribut;;;;
cekek;;cekik;begik;;;;
celah;;celah;selah;;;;
celaka;api;celaka;;;;;
celaka;nyow;celako;;;;;
celana;api;celana;;;;;
celana;nyow;celano;;;;;
celeng;;babui;;;;;
celup;;celup;;;;;
cemani;;cemani;;;;;
cemara;api;cemagha;;;;;
cemara;nyow;cemara;;;;;
cemas;;cemas;;;;;
cemooh;api;unyah;;;;;
cemooh;nyow;unyah;onyah;;;;
cempaka;api;cempaka;;;;;
cempaka;nyow;cempako;;;;;
cempedak;;kakan;;;;;
cendawan;;kulak;;;;;
cendikia;api;pentogh;;;;;
cendikia;nyow;pitter;;;;;
cengang;api;cengang;cengong;;;;
cengang;nyow;cengong;cengeng;;;;
cengkeh;api;cengkih;cangkih;cakkih;;;
cengkeh;nyow;cakkih;;;;;
cengkeram;api;keghom;cangkom;;;;
cengkeram;nyow;keghom;cakkem;;;;
cepat;api;cepot;geluk;;;;
cepat;nyow;cepet;geluk;;;;
cerai;;ceghai;pisah;;;;
ceramah;;ceramah;;;;;
cerdas;;cerdas;;;;;
cerdik;;cerdik;;;;;
ceret;;ceret;tiku;;;;
cerewet;;ceghiwit;;;;;
cerita;api;ceghita;kisah;;;;
cerita;nyow;cerito;kisah;caghetou;;;
cermat;api;teliti;;;;;
cermat;nyow;telitei;;;;;
cermin;api;kaca;;;;;
cermin;nyow;kaco;;;;;
cerna;;cerna;;;;;
ceroboh;;ceroboh;;;;;
cerutu;api;seghutu;;;;;
cerutu;nyow;seruteu;;;;;
cetak;;citak;;;;;
cicil;;cicil;;;;;
cilaka;api;cilaka;;;;;
cilaka;nyow;cilako;;;;;
cina;api;cina;;;;;
cina;nyow;cino;;;;;
cincang;api;cincang;;;;;
cincang;nyow;ciccang;;;;;
cincin;;ali-ali;;;;;
cinta;api;cinta;demon;nadai;kehaga;;
cinta;nyow;iling;nadai;kehago;;;
ciri;api;cighi;;;;;
ciri;nyow;cirei;;;;;
cita;api;citak;;;;;
cita;nyow;cito;;;;;
cium;;cium;undung;ambau;;;
clab;;clab;;;;;
coba;api;cuba;jajal;abai;;;
coba;nyow;cubo;jajal;abai;;;
coblos;;coblos;cucuk;;;;
cocok;api;cucuk;akogh;;;;
cocok;nyow;cucuk;akur;;;;
cokelat;;cokelat;;;;;
contoh;api;contoh;umpama;anggop;;;
contoh;nyow;citteu;uppamo;anggep;;;
congkak;api;sombong;pongah;;;;
congkak;nyow;pungah;ngasei;;;;
copet;;cupet;;;;;
copot;;cabut;lepas;;;;
cor;;cor;;;;;
corak;api;ragom;macom;;;;
corak;nyow;ragem;macem;;;;
coret;;coret;;;;;
corong;api;corong;;;;;
corong;nyow;curung;;;;;
cuaca;;cuaca;;;;;
cubit;api;cubit;cambit;pisol;;;
cubit;nyow;cubit;cambit;pisel;;;
cuci;;basuh;kinyau;;;;
cucu;api;umpu;cucung;;;;
cucu;nyow;appeu;cucung;;;;
cucur;api;mehili;;;;;
cucur;nyow;milei;;;;;
cuka;api;cuka;;;;;
cuka;nyow;cuko;;;;;
cukai;;cukai;;;;;
cukup;api;cukup;genok;;;;
cukup;nyow;cukup;genek;;;;
cukur;api;cukogh;;;;;
cukur;nyow;cukur;cokogh;;;;
cula;api;tungkah;;;;;
cula;nyow;tukkah;;;;;
culik;;culik;;;;;
Cuma;api;cuma;angkah;;;;
cuma;nyow;cumo;;;;;
cumbu;api;cumbu;ghayu;;;;
cumbu;nyow;cumbu;rayeu;;;;
cumburu;;cumburu;;;;;
cuplik;;cuplik;;;;;
curah;api;cughah;;;;;
curah;nyow;curah;;;;;
curam;api;cugham;;;;;
curam;nyow;curam;;;;;
curang;api;cughang;;;;;
curang;nyow;curang;;;;;
curi;;maling;;;;;
curiga;api;cughiga;;;;;
curiga;nyow;curigo;;;;;
dada;;dada;;;;;
dadak;;dadak;tegah;;;;
daerah;api;daerah;daighah;;;;
daerah;nyow;dairah;;;;;
daftar;;daftar;;;;;
dagang;;dagang;;;;;
dagelan;;pelawak;;;;;
daging;;daging;;;;;
dagu;api;dagu;;;;;
dagu;nyow;dageu;;;;;
dahaga;api;hawos;;;;;
dahaga;nyow;awos;;;;;
dahak;;haghak;;;;;
dahan;api;pampang;;;;;
dahan;nyow;peppang;;;;;
dahi;;kedak;;;;;
dahulu;api;tumbai;;;;;
dahulu;nyow;ghabbei;ho;;;;
daki(mendaki);;cakak;takat;tanjak;;;
daku;api;sikindua;nyak;;;;
daku;nyow;ikam;nyak;;;;
dakwa;api;dakwa;;;;;
dakwa;nyow;dakwo;dawwo;;;;
dalam;api;delom;lom;;;;
dalam;nyow;dilem;lem;;;;
dalang;;dalang;;;;;
dalih;;dalih;;;;;
dalil;;dalil;;;;;
damai;;damai;;;;;
damar;api;damagh;;;;;
damar;nyow;damar;;;;;
damba;api;mengantok;;;;;
damba;nyow;meghittek;;;;;
dampak;api;akibat;;;;;
dampak;nyow;akibat;padah;;;;
dampar;api;dampogh;;;;;
dampar;nyow;dappogh;dappur;;;;
dan;api;jama;;;;;
dan;nyow;jamo;;;;;
dana;;dana;dau;duit;;;
danau;;danau;;;;;
dandang;;dandang;;;;;
dangau;api;dangau;sapu;;;;
dangau;nyow;dangau;sapeu;;;;
dangkal;api;dangkal;bakbu;;;;
dangkal;nyow;dangkal;bakbeu;;;;
dapat;api;dapok;dacok;;;;
dapat;nyow;dapek;;;;;
dapur;api;dapogh;;;;;
dapur;nyow;dapugh;;;;;
dara;api;muli;;;;;
dara;nyow;mulei;;;;;
darah;;daghah;ghah;;;;
dari;;anjak;jak;;;;
daripada;api;daghipada;;;;;
daripada;nyow;naken;dukon;;;;
darma;;darma;;;;;
darurat;;darurat;;;;;
dasar;api;dasagh;;;;;
dasar;nyow;dasar;;;;;
dasi;api;dasi;;;;;
dasi;nyow;dasei;;;;;
datuk;;datuk;;;;;
daulat;;daulat;;;;;
daun;;bulung;;;;;
dawai;;dawai;senar;tali;;;
daya;api;daya;;;;;
daya;nyow;dayo;;;;;
dayang;;dayang;;;;;
dayung;;kayuh;giyung;;;;
debar;;bedegub;;;;;
debat;api;debat;bantah;bangkil;;;
debat;nyow;debat;battah;bakkil;;;
debu;api;abu;;;;;
debu;nyow;abeu;;;;;
dedak;api;huwok;uwok;;;;
dedak;nyow;uwuk;uwek;;;;
definisi;api;definisi;gheti;ghatti;;;
definisi;nyow;definisi;retei;;;;
degan;;dugan;;;;;
dekan;;dekan;;;;;
dekap;api;dakop;dakok;;;;
dekap;nyow;dakep;dekep;;;;
dekat;api;ghaddik;ghidik;ghedik;;;
dekat;nyow;paghok;paghek;;;;
dekor;;dekor;hias;;;;
delapan;api;walu;;;;;
delapan;nyow;waleu;;;;;
delegasi;;utusan;;;;;
delik;;delik;;;;;
delman;;delman;;;;;
demam;;demam;;;;;
demi;api;demi;guna;baka;;;
demi;nyow;demi;guno;gono;bako;kundang;
demikian;api;gegohghena;;;;;
demikian;nyow;penano;;;;;
demisioner;;demisioner;;;;;
demokrasi;;demokrasi;;;;;
demokrat;;demokrat;;;;;
demonstrasi;;demonstrasi;;;;;
dempet;;dempet;;;;;
dempul;api;dampul;;;;;
dempul;nyow;deppul;dappul;;;;
denah;;denah;;;;;
denda;api;denda;;;;;
denda;nyow;dendo;;;;;
dendam;;dendam;;;;;
dendeng;;dendeng;;;;;
dengan;api;jama;;;;;
dengan;nyow;jamo;;;;;
dengar;api;dengis;dengi;tiyong;;;
dengar;nyow;dengei;uyeng;;;;
dengki;;dengki;;;;;
dengkul;;tuwot;;;;;
dengkur;;manggogh;;;;;
dengung;;dengung;;;;;
dentum;;dentum;;;;;
denyut;;denyut;;;;;
depa;;kepas;;;;;
depan;api;depan;hadap;;;;
depan;nyow;depan;;;;;
departemen;;departemen;;;;;
derai;api;deghai;;;;;
derai;api;deghajat;;;;;
derajat;nyow;derajat;;;;;
deras;api;deghos;;;;;
deras;nyow;deres;;;;;
deret;api;jejegh;jijegh;deghet;;;
deret;nyow;jijir;jejer;deret;;;
derita;api;deghita;sandang;;;;
derita;nyow;deritou;sandang;;;;
derma;;derma;;;;;
dermaga;;dermaga;;;;;
desa;api;pekon;kampung;tiyuh;;;
desa;nyow;tiyuh;anek;kappung;;;
desak;api;desok;;;;;
desak;nyow;desek;;;;;
desing;;desing;;;;;
detak;;detak;;;;;
detik;;detik;;;;;
devaluasi;;devaluasi;;;;;
dewa;api;dewa;;;;;
dewa;nyow;dewo;diwo;;;;
dewan;;dewan;;;;;
dewasa;api;dewasa;;;;;
dewasa;nyow;diwaso;;;;;
dewata;;dewata;;;;;
di;api;di;ti;;;;
di;nyow;di;;;;;
diam;api;pemma;ngehaman;ngaman;;;
diam;nyow;ngaman;pemmo;ngehaman;;;
dian;api;lampu;;;;;
dian;nyow;lappeu;;;;;
didih(mendidih);;ghunggak;;;;;
didik(mendidik);api;ajagh;;;;;
didik(mendidik);nyow;ajar;;;;;
diktator;api;kejom;;;;;
diktator;nyow;kejem;;;;;
dikte;;dikte;;;;;
dinamit;;dinamit;;;;;
dinamo;;dinamo;;;;;
dinar;;dinar;;;;;
dinas;;dinas;;;;;
dinda;;dinda;;;;;
dinding;;dinding;sesai;;;;
dingin;api;ngison;;;;;
dingin;nyow;ngisen;;;;;
dinihari;;kuasan;;;;;
dipan;;dipan;;;;;
diploma;;diploma;;;;;
diraja;;diraja;;;;;
direktur;;direktur;;;;;
dirgahayu;;dirgahayu;;;;;
dirham;;dirham;;;;;
diri;api;doghi;;;;;
diri;nyow;direi;;;;;
disana;api;disan;duda;dudi;dudo;;
disana;nyow;disan;dinei;;;;
disentri;;disentri;;;;;
disini;api;dija;;;;;
disini;nyow;dijo;;;;;
disiplin;;disiplin;;;;;
disitu;api;disan;duda;dudi;dudo;;
disitu;nyow;disan;dinei;;;;
diskriminasi;;diskriminasi;;;;;
distribusi;;distribusi;;;;;
divisi;;divisi;;;;;
doa;api;doa;du'a;;;;
doa;nyow;doa;du'o;;;;
dobrak;;dobrak;;;;;
dokar;;dokar;;;;;
dokter;;dokter;;;;;
dolar;;dolar;;;;;
domba;;domba;;;;;
domino;;domino;;;;;
dompet;;dompet;;;;;
dongeng;;aghuhan;wawaghahan;;;;
doos;;dus;;;;;
dorong(mendorong);;julung;;;;;
dosa;api;dusa;;;;;
dosa;nyow;duso;;;;;
dosen;;dosen;;;;;
dosin;;dosin;;;;;
dua;api;ghuwa;;;;;
dua;nyow;ghuwo;wo;;;;
duda;api;duda;balu;janda;;;
duda;nyow;dudo;balu;jando;;;
duduk;api;mejong;;;;;
duduk;nyow;mejeng;;;;;
duit;;duit;;;;;
duka;api;duka;sedih;;;;
duka;nyow;duko;sedih;;;;
dukun;;dukun;;;;;
dukung;;dukung;;;;;
dulang;;dulang;;;;;
dulu;api;tumbai;;;;;
dulu;nyow;ghabbei;ho;;;;
dungu;api;dungu;genjogh;bengol;;;
dungu;nyow;dungu;gunjur;bengal;bebel;;
dunia;api;dunia;;;;;
dunia;nyow;denio;;;;;
dupa;;dupa;;;;;
durhaka;api;deghaka;;;;;
durhaka;nyow;deghako;;;;;
duri;api;ghuwi;huwi;uwi;wi;;
duri;nyow;ghuwei;uwei;;;;
durjana;api;deghajana;;;;;
durjana;nyow;deghajano;;;;;
dusta;api;buhung;budi;;;;
dusta;nyow;buhung;budei;;;;
duta;;duta;;;;;
ebonit;;ebonit;;;;;
ebro;;ebro;;;;;
ecer;;ecer;;;;;
edan;;lawang;;;;;
edar;api;edar;idogh;;;;
edar;nyow;edar;ider;;;;
edisi;;edisi;;;;;
efisien;;efisien;;;;;
efisiensi;;efisiensi;;;;;
ejaan;;ejaan;;;;;
ejek;api;ejek;unyah;;;;
ejek;nyow;ejek;onyah;unyah;;;
ekonomi;;ekonomi;;;;;
ekor;;ekor;gundang;;;;
elak(mengelak);;hilak;ngilak;;;;
elok;api;helau;betik;ghajin;peghigol;;
elok;nyow;wawai;prigel;;;;
elus;;elus;ngelus;musau;;;
emas;;emas;;;;;
embun;;embun;;;;;
empang;api;kulam;kulom;;;;
empang;nyow;kulem;;;;;
empas;api;hampas;;;;;
empas;nyow;heppas;;;;;
empedu;;kemahhik;;;;;
ampelas;;ampelas;;;;;
emper;;emper;;;;;
empu;;empu;;;;;
empuk;;empuk;;;;;
enak;api;bangik;;;;;
enak;nyow;bangik;bangek;;;;
enam;api;enom;nom;;;;
enam;nyow;enem;nem;;;;
enau;;anau;;;;;
encer;;encer;;;;;
encik;;encik;;;;;
endap;;lamau;;;;;
engah;;mangah;;;;;
enggan;api;sungkan;;;;;
enggan;nyow;sukkan;;;;;
engkau;api;puskam;pusikam;niku;;;
engkau;nyow;sekam;nikeu;;;;
engkol;api;engkol;;;;;
engkol;nyow;engkol;ikkol;;;;
engkong;api;datuk;yaik;;;;
engkong;nyow;sidi;yaik;;;;
engsel;;engsel;sil;;;;
entah;;induh;;;;;
enteng;api;hampang;;;;;
enteng;nyow;appang;;;;;
enyah;;tandak;;;;;
eram(mengeram);sp;meghom;;;;;
eram(mengeram);nyow;meghem;;;;;
erat;;kuat;;;;;
es;;es;;;;;
esa;;esa;;;;;
esok;api;jemoh;;;;;
esok;nyow;jimeh;jemeh;;;;
etika;;etika;;;;;
faedah;api;faedah;guna;manfaat;;;
faedah;nyow;faedah;guno;gono;manfaat;;
faham;;paham;;;;;
fajar;;pajagh;;;;;
fakir;api;pakegh;miskin;sukogh;;;
fakir;nyow;pakir;miskin;suker;;;
falak;;palak;;;;;
faal;api;peghbuatan;;;;;
faal;nyow;perbuatan;;;;;
falsafat;;palsapah;;;;;
fana;api;pana;;;;;
fana;nyow;pano;;;;;
fanatik;;panatik;;;;;
fantasi;;hayalan;;;;;
fasal;;pasal;hal;;;;
fasik;;pasik;;;;;
fihak;;pihak;;;;;
fikir;api;pikegh;;;;;
fikir;nyow;pikir;;;;;
filsafat;;pilsapat;;;;;
filsuf;;pilsup;;;;;
firdaus;api;sughga;;;;;
firdaus;nyow;surgo;;;;;
fitnah;;pitnah;;;;;
foya;;boros;;;;;
fungsi;api;guna;;;;;
fungsi;nyow;guno;;;;;
gabah;;gabah;;;;;
gabung;;gabung;;;;;
gabus;;ughun;;;;;
gada;;gada;;;;;
gadai;;gadai;;;;;
gading;;gading;;;;;
gadis;api;muli;;;;;
gadis;nyow;mulei;;;;;
gaduh;api;gendok;gindok;ghibut;;;
gaduh;nyow;ribut;;;;;
gadung;;medawik;;;;;
gaet;;gaet;;;;;
gafur;;gafur;;;;;
gagah;;gagah;;;;;
gagak;;gagak;;;;;
gagal;;gagal;;;;;
gagang;;gagang;;;;;
gagap;;gagap;;;;;
gagasan;;gagasan;;;;;
gagu;;gagu;;;;;
gaharu;;gaharu;;;;;
gaib;;gaib;;;;;
gairah;api;gairah;napsu;;;;
gairah;nyow;gairah;nasseu;;;;
gajah;;gajah;liman;;;;
gaji;;gaji;;;;;
gajih;;gajih;;;;;
galah;;galah;;;;;
galak;;bengis;;;;;
galangan;;galangan;;;;;
gali;api;gali;;;;;
gali;nyow;galei;;;;;
galib;;umum;;;;;
galur;api;galogh;;;;;
galur;nyow;galur;;;;;
gambar;api;gambagh;;;;;
gambar;nyow;gambar;;;;;
gambir;api;gambegh;;;;;
gambir;nyow;gambir;;;;;
gambus;;gambus;;;;;
gamelan;;gamelan;;;;;
gampang;api;gampang;;;;;
gampang;nyow;tunai;tonai;;;;
gampar;api;gampagh;;;;;
gampar;nyow;gappar;;;;;
ganas;;ganas;;;;;
gancang;api;gancang;;;;;
gancang;nyow;gaccang;cepet;;;;
ganda;;ganda;dobel;;;;
gandeng;;gandeng;;;;;
gandum;;gindum;;;;;
gang;;gang;;;;;
gangga;;gangga;;;;;
gangsir;api;gangsir;kasegh;;;;
gangsir;nyow;gangsir;kasir;;;;
ganja;;ganja;;;;;
ganjal;api;ganjal;ganjol;;;;
ganjal;nyow;ganjel;;;;;
ganjar;api;ganjagh;;;;;
ganjar;nyow;ganjar;;;;;
ganjil;;ganjil;;;;;
ganteng;api;ganteng;tegop;peghigol;;;
ganteng;nyow;ganteng;prigel;;;;
ganti;api;ganti;;;;;
ganti;nyow;gattei;;;;;
gantung;api;gantung;;;;;
gantung;nyow;gattung;;;;;
gapai;;gapai;;;;;
gaplek;;gaplek;;;;;
gapura;api;gapugha;;;;;
gapura;nyow;gapuro;;;;;
garam;api;uyah;sia;;;;
garam;nyow;uyah;oyah;;;;
garang;;garang;;;;;
garansi;;garansi;;;;;
garap;;garap;;;;;
gardu;api;gardu;;;;;
gardu;nyow;garden;;;;;
garing;api;gaghing;;;;;
garing;nyow;garing;;;;;
garis;api;gaghis;;;;;
garis;nyow;garis;;;;;
garong;;garong;;;;;
garpu;api;garpu;;;;;
garpu;nyow;garpeu;;;;;
garuda;api;gaghuda;;;;;
garuda;nyow;garudo;;;;;
garuk;;kekui;kukui;;;;
gas;;gas;;;;;
gasak;;gasak;;;;;
gasal;api;genap;genop;;;;
gasal;nyow;genep;;;;;
gaul;api;gaul;bugaul;nemui;nyimah;;
gaul;nyow;gaul;begaul;nemui;nyimah;;
gaung;;gaung;;;;;
gawang;;gawang;gul;;;;
gaya;api;gaya;lagak;;;;
gaya;nyow;gaya;gayo;lagak;;;
gayam;;gayam;;;;;
gayung;api;ceghabbuk;;;;;
gayung;nyow;cibur;;;;;
gayut;api;gantung;bayun;;;;
gayut;nyow;gattung;bayun;;;;
gebang;;gebang;;;;;
geblek;;geblek;;;;;
geblok;api;tutu;;;;;
geblok;nyow;tuteu;;;;;
gebu;;gebu;;;;;
gedebuk;;gedebuk;;;;;
gedek;;digok;degok;;;;
gedor;api;gedor;;;;;
gedor;nyow;gedur;;;;;
gedung;;gedung;;;;;
gegabah;;gegabah;;;;;
gegap;;gegap;;;;;
gegar;api;gegogh;;;;;
gegar;nyow;gegar;geger;;;;
gegas;api;geluk;cepot;gancang;;;
gegas;nyow;geluk;cepet;gaccang;;;
geger;api;gigegh;;;;;
geger;nyow;giger;;;;;
gejala;api;gejala;;;;;
gejala;nyow;gejalo;;;;;
geladah;api;gelidah;sakagh;;;;
geladah;nyow;gelidah;;;;;
gelagah;;gelagah;geligih;;;;
gelagapan;;gelagapan;;;;;
gelagat;;gelagat;;;;;
gelak;;gelak;;;;;
gelandang;;gelandangan;;;;;
gelang;;gelang;;;;;
gelanggang;;gelanggang;;;;;
gelap;api;manom;;;;;
gelap;nyow;manem;;;;;
gelar;api;gelagh;;;;;
gelar;nyow;gelar;;;;;
gelas;;gelas;;;;;
gelatik;;gelatik;;;;;
geledah;;gelidah;;;;;
geledek;api;geledek;guntogh;nyaghu;;;
geledek;nyow;geledek;guttur;nyagheu;;;
gelembung;;gelembung;;;;;
geleng;;digok;degok;;;;
geli;api;geli;;;;;
geli;nyow;gelei;;;;;
gelimpang;api;gelimpang;;;;;
gelimpang;nyow;gelippang;;;;;
gelincir;;pelisut;tekasagh;tekicul;;;
gelinding;api;gelinding;;;;;
gelinding;nyow;gelinding;accul;;;;
gelisah;api;gelisah;ghisau;;;;
gelisah;nyow;gelisah;risau;;;;
gelitik;;gitik;;;;;
gelombang;;gelumbang;;;;;
gelora;;gejulak;;;;;
gelut;api;lelaga;lalaga;laga;;;
gelut;nyow;lago;;;;;
gema;;gema;;;;;
gemar;api;geghing;demon;kahaga;;;
gemar;nyow;iling;;;;;
gemas;api;gemas;;;;;
gemas;nyow;gemes;;;;;
gembala;api;gembala;;;;;
gembala;nyow;gembalo;;;;;
gembleng;;gembleng;;;;;
gembok;api;kunci;;;;;
gembok;nyow;kuccei;;;;;
gembol;api;gimbol;;;;;
gembol;nyow;gembol;;;;;
gembong;;gembong;;;;;
gemercik;api;gemeghcik;;;;;
gemercik;nyow;gemercik;;;;;
gemerincing;api;gemeghincing;;;;;
gemerincing;nyow;gemericcing;;;;;
gemerisik;api;gemeghisik;;;;;
gemerisik;nyow;gemerisik;;;;;
gemerlapan;api;gemeghlapan;;;;;
gemerlapan;nyow;gemerlapan;;;;;
gemertak;api;gemeghtak;;;;;
gemertak;nyow;gemertek;;;;;
gemetar;api;gemetogh;;;;;
gemetar;nyow;gemeter;kider;;;;
gemilang;;gemilang;;;;;
gempa;api;gimpa;;;;;
gempa;nyow;gippo;;;;;
